X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Class Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,55170.55,991311.256,-0.055482924,0.003078358,-205.7294544,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,55170.55,991311.256,-0.055482924,0.003078358,-205.7294544,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,55170.55,991311.256,-0.055482924,0.003078358,-205.7294544,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,55170.55,991311.256,-0.055482924,0.003078358,-205.7294544,55200.55,991850.3012,-0.055482924,0.003078359,-205.88088,0
0.06,0.06,0.06,0.237486842,0.237486842,0.237486842,3.702704056,3.702704056,3.702704056,14.68433324,14.68433324,14.68433324,0.327444919,0.327444919,0.327444919,1,1,1,55193.98,991732.2504,-0.055482924,0.003078359,-205.7753758,55168.33,991271.3668,-0.055482924,0.003078358,-205.6663224,55194.89,991748.6014,-0.055482924,0.003078359,-205.7822682,0
0.23,0.23,0.23,0.420832508,0.420832508,0.420832508,1.282998686,1.282998686,1.282998686,2.645683855,2.645683855,2.645683855,0.778011304,0.778011304,0.778011304,1,1,1,55188.53,991634.324,-0.055482924,0.003078359,-205.676563,55164.13,991195.9007,-0.055482924,0.003078358,-205.5461974,55177.72,991440.0886,-0.055482924,0.003078359,-205.5864675,0
19.51,5.64,0.24,56.30834663,20.17697698,0.449888875,2.870973332,3.978259406,1.542240505,10.01241603,18.58816843,4.19522957,1.377893075,1.27737339,0.837355597,255,112,2,55173.37,991361.9278,-0.055482924,0.003078359,-205.4733405,55158.13,991088.0921,-0.055482924,0.003078359,-205.4889106,55174.85,991388.5202,-0.055482924,0.003078359,-205.5270173,0
119.32,54.77,3.3,106.3547723,55.02760307,8.000624976,-0.023968465,0.547387645,3.678169074,1.312728488,2.058563074,17.40889756,3.281575618,3.351841869,1.817951152,255,177,45,55121.6,990431.7194,-0.055482924,0.003078359,-204.80706,55127.25,990533.237,-0.055482924,0.003078359,-205.1503507,55130.18,990585.8846,-0.055482924,0.003078359,-205.0508311,0
175.41,73.42,3.48,96.12877769,49.73332484,7.291748761,-1.070880492,-0.190044968,2.954983314,2.492928555,1.921128639,10.64638792,3.91735695,4.000339842,1.938488436,255,167,30,55108.06,990188.431,-0.055482924,0.003078359,-204.6242363,55105.15,990136.1421,-0.055482924,0.003078359,-204.9703524,55102.33,990085.4728,-0.055482924,0.003078359,-204.7890871,0
34.16,14.24,1.22,72.993112,33.64554057,1.552932709,2.070480403,2.364919641,6.680181133,5.726185232,6.955252833,46.44943353,1.928860699,1.230663546,0.422542669,255,129,12,55176.06,991410.2613,-0.055482924,0.003078359,-205.5176043,55125.83,990507.7227,-0.055482924,0.003078359,-205.1537389,55142.05,990799.1661,-0.055482924,0.003078359,-205.2243959,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
163.32,93.52,16.15,105.3641191,75.73658033,21.92595494,-0.619887454,0.080842378,1.197967204,1.646427129,1.612932713,3.081934532,3.438874036,4.25990388,2.322055528,254,231,74,55081.36,989708.6833,-0.055482925,0.003078359,-204.322987,55113.97,990294.6203,-0.055482924,0.003078359,-205.0919365,55092.63,989911.1817,-0.055482924,0.003078359,-204.72439,0
187.42,77.88,6.34,52.1386958,47.33355681,14.38556221,-0.401529966,0.772893948,2.85699174,2.093800139,3.774226381,9.941986121,4.733598757,4.427075976,1.331720209,186,218,60,55095.73,989966.884,-0.055482924,0.003078359,-204.5948865,55089.65,989857.6366,-0.055482924,0.003078359,-204.9082316,55072.65,989552.1798,-0.055482924,0.003078359,-204.4792293,0
237.76,116.51,10.46,24.66459811,34.77283279,15.93324826,-2.853586606,-0.054814863,1.765848122,12.70373022,4.316680221,4.91503218,3.285003441,3.735469827,2.201589017,134,194,60,55084.09,989757.7354,-0.055482924,0.003078359,-204.4419381,55091.19,989885.3074,-0.055482924,0.003078359,-204.8824051,55090.96,989881.1749,-0.055482924,0.003078359,-204.7262577,0
57.93,17.24,1,74.94841626,27.49004183,0,0.890710292,1.47984935,0,2.24328554,3.791019274,0,3.29317489,2.178122957,0,230,102,0,55153,990995.9168,-0.055482924,0.003078359,-205.209563,55095.45,989961.852,-0.055482924,0.003078359,-204.9024926,55110.94,990240.1781,-0.055482924,0.003078359,-204.8945046,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
104.27,54.34,8.19,104.0320004,71.82439975,17.21377065,0.39378592,1.110456576,2.16190101,1.495791964,2.827469753,5.894707986,3.547439757,3.40433116,1.165922714,254,231,60,55124.92,990491.3718,-0.055482924,0.003078359,-205.0497532,55124.23,990478.973,-0.055482924,0.003078359,-205.1478842,55082.49,989728.9867,-0.055482924,0.003078359,-204.5164818,0
183.83,78.83,7.94,71.56144982,63.54778596,16.77666236,-0.612088054,0.695856245,2.340219976,1.920165468,2.786465523,6.951990436,4.628467282,4.559945541,1.424237125,213,231,67,55092.46,989908.128,-0.055482924,0.003078359,-204.621573,55098.53,990017.1931,-0.055482924,0.003078359,-204.9537988,55078.03,989648.8479,-0.055482924,0.003078359,-204.547735,0
239.99,140.76,17.12,31.75484058,50.78958948,19.67144123,-2.482532988,-0.089631289,0.893360198,8.583536587,2.325313621,2.322576675,2.134185958,4.462823042,2.525867483,139,221,60,55110.7,990235.8656,-0.055482924,0.003078359,-204.8396566,55074.99,989594.2246,-0.055482924,0.003078359,-204.7821726,55072.33,989546.4299,-0.055482924,0.003078359,-204.4951457,0
37.41,9.59,1,56.02929502,23.18796886,0,1.85272431,3.257513494,0,6.352972821,14.20304299,0,3.220723765,1.371215964,0,254,128,0,55147.9,990904.2792,-0.055482924,0.003078359,-205.2017306,55099.33,990031.568,-0.055482924,0.003078359,-204.9121366,55103.76,990111.1669,-0.055482924,0.003078359,-204.8445156,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
52.08,6.36,1,40.42318147,12.07354132,0,-0.039012232,2.17450995,0,1.717845965,6.404692119,0,3.927940356,1.284127714,0,136,50,0,55109.17,990208.3748,-0.055482924,0.003078359,-204.8169513,55114.27,990300.0108,-0.055482924,0.003078359,-205.0605738,55096.72,989984.6718,-0.055482924,0.003078359,-204.7204142,0
86.96,15.17,1,43.56280983,19.89977638,0,-0.013976467,1.392327462,0,2.955046931,4.019016032,0,4.718339231,2.661209595,0,195,86,0,55105.36,990139.9162,-0.055482924,0.003078359,-204.7848927,55093.17,989920.8842,-0.055482924,0.003078359,-204.9081165,55069.5,989495.5804,-0.055482924,0.003078359,-204.4508456,0
118.27,45.54,4.44,77.84611166,51.01184568,11.43968531,0.207753667,1.157582397,3.567521616,2.01741027,3.848008745,14.75013483,4.983332505,3.63132351,1.075565796,254,202,60,55115.59,990323.7296,-0.055482924,0.003078359,-204.8942995,55086.45,989800.1387,-0.055482924,0.003078359,-204.8477078,55071.45,989530.618,-0.055482924,0.003078359,-204.4803133,0
6.49,2.21,1,18.6351791,7.558167767,0,4.075265887,6.727865815,0,20.35234695,48.69755973,0,1.075873894,0.241940733,0,115,61,0,55186.63,991600.1844,-0.055482924,0.003078359,-205.6133084,55139.29,990749.5732,-0.055482924,0.003078359,-205.2735928,55153.39,991002.9245,-0.055482924,0.003078359,-205.322297,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
103.9,56.61,20.21,83.08098459,60.57819657,29.11401553,0.009414351,0.675000796,1.080734235,1.497256784,2.088712933,2.40630901,4.41500163,3.517180452,2.325539415,230,185,87,55094.41,989943.1657,-0.055482924,0.003078359,-204.6539859,55120.41,990410.3348,-0.055482924,0.003078359,-205.1619342,55088.08,989829.4273,-0.055482924,0.003078359,-204.6356196,0
64.13,32.88,13.28,74.58694993,46.52811623,20.61750712,0.651428537,0.974055002,1.304517246,1.757692981,2.284785175,3.009830035,3.20708866,2.237564285,1.698740519,200,137,60,55151.14,990962.4955,-0.055482924,0.003078359,-205.2853857,55093.21,989921.6035,-0.055482924,0.003078359,-204.9132119,55103.86,990112.9641,-0.055482924,0.003078359,-204.8850321,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
73.17,35.68,10.16,79.4915159,46.41958207,19.6864014,0.542676395,1.07876483,2.209939839,1.73479766,3.062463108,6.894549993,3.793789622,2.745268102,1.66525366,221,176,87,55111.84,990256.3502,-0.055482924,0.003078359,-204.7817212,55128.59,990557.3139,-0.055482924,0.003078359,-205.2105807,55121.15,990423.632,-0.055482924,0.003078359,-204.9833712,0
43.2,24.03,9.41,67.93894318,43.51079291,19.93644652,1.329124975,1.717367738,2.298865938,3.251302868,4.594590814,6.826528803,2.541768236,1.98998686,1.348771649,216,156,74,55169.62,991294.5465,-0.055482924,0.003078359,-205.445088,55109.85,990220.5926,-0.055482924,0.003078359,-204.9959142,55129.47,990573.1269,-0.055482924,0.003078359,-205.1015726,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
41.65,17.92,1.76,63.1041005,30.32381243,3.406229587,1.185385082,1.501038667,6.504671985,2.768542781,3.906510549,49.69815522,2.684705602,1.658665199,0.850084982,200,120,29,55141.24,990784.6123,-0.055482924,0.003078359,-205.1194101,55140.03,990762.8691,-0.055482924,0.003078359,-205.2900839,55134.72,990667.4596,-0.055482924,0.003078359,-205.1156342,0
82.94,48.12,18.58,85.52015201,55.22649364,25.70999028,0.30962475,0.562140381,0.976907828,1.367357224,1.683560285,2.156710089,3.448178255,2.928530956,2.168522381,225,156,67,55144.06,990835.2815,-0.055482924,0.003078359,-205.2078141,55090.35,989870.2147,-0.055482924,0.003078359,-204.8910505,55103.99,990115.2999,-0.055482924,0.003078359,-204.8758177,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
76.6,40.09,9.56,95.6263562,58.20259358,17.28254611,0.729953866,1.106478352,1.871242962,1.825163738,2.683004863,4.93924971,3.252960599,2.575910914,1.542767159,254,185,60,55124.17,990477.897,-0.055482924,0.003078359,-204.8765105,55137.09,990710.0428,-0.055482924,0.003078359,-205.268984,55120.02,990403.3285,-0.055482924,0.003078359,-204.9558965,0
95.35,52.49,20.04,82.96726764,53.77201782,25.26060965,0.011824398,0.398617698,0.865698899,1.259613234,1.640483862,2.054474896,4.047368785,3.213837154,2.347317339,216,156,74,55137.16,990711.3012,-0.055482924,0.003078359,-205.1535718,55087.83,989824.9349,-0.055482924,0.003078359,-204.864899,55095.21,989957.5397,-0.055482924,0.003078359,-204.7674407,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
12.81,5.16,1.02,35.81918341,15.3327884,0.14,2.956165169,3.708188198,6.832244009,10.23674971,15.18842853,46.80211082,0.998495348,0.681763067,0.141440543,154,75,1,55177.75,991440.6277,-0.055482924,0.003078359,-205.5429263,55148.15,990908.7704,-0.055482924,0.003078359,-205.3647988,55155.28,991036.8842,-0.055482924,0.003078359,-205.3455121,0
112.3,59.11,19.19,76.0528106,51.81194746,25.61315873,-0.237876016,0.275047188,1.035400812,1.619486476,1.829582691,2.508773213,4.591715028,3.52283186,2.496314596,239,166,87,55102.06,990080.6209,-0.055482924,0.003078359,-204.8134645,55089.65,989857.6366,-0.055482924,0.003078359,-204.8856335,55079.51,989675.4411,-0.055482924,0.003078359,-204.5369712,0
1.3,1,1,2.1,0,0,6.857135453,0,0,48.02038347,0,0,0.141440543,0,0,15,0,0,55192.42,991704.22,-0.055482924,0.003078359,-205.6872883,55151.45,990968.0653,-0.055482924,0.003078359,-205.4072161,55169.25,991287.8985,-0.055482924,0.003078359,-205.5100435,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
34.99,13.35,2.22,51.52523556,24.82876356,5.233698501,1.472469438,2.247209821,4.670436414,4.421291542,7.39687901,24.18158622,2.784624082,1.886067518,0.52708144,216,111,29,55132.63,990629.9071,-0.055482924,0.003078359,-204.9966532,55139.37,990751.0101,-0.055482924,0.003078359,-205.2792929,55131.83,990615.5317,-0.055482924,0.003078359,-205.0704513,0
61.55,32.7,8.48,78.309562,45.1416659,15.65980843,0.807703065,1.078664188,2.012582949,2.033347707,2.721249703,5.525962935,3.128011943,2.624624082,1.485022784,230,146,53,55157.56,991077.8517,-0.055482924,0.003078359,-205.2617968,55107.19,990172.7973,-0.055482924,0.003078359,-204.9883334,55107.91,990185.7348,-0.055482924,0.003078359,-204.884904,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
16.94,5.04,1.11,35.20023295,14.99594612,1.094486181,2.835610701,4.103484475,9.849295466,11.39562764,19.1323693,98.009418,1.942637637,0.89200749,0.080793136,178,86,11,55153.99,991013.7056,-0.055482924,0.003078359,-205.2506297,55144.47,990842.6476,-0.055482924,0.003078359,-205.3075718,55142.39,990805.2748,-0.055482924,0.003078359,-205.2078456,0
155.61,96.27,27.74,86.33306377,74.44351617,29.1357581,-0.48789969,0.269686891,0.498889418,1.936256606,1.845249222,1.743021195,4.492531001,4.59536519,2.723559192,254,231,87,55107.28,990174.4152,-0.055482924,0.003078359,-204.7611436,55083.19,989741.5629,-0.055482924,0.003078359,-204.8378149,55071.39,989529.5398,-0.055482924,0.003078359,-204.5260908,0
3.99,1.43,1,12.9131677,4.27844598,0,4.890856824,9.849369332,0,28.72246087,98.01009809,0,0.462542669,0.080793136,0,93,43,0,55191.46,991686.9706,-0.055482924,0.003078359,-205.6675008,55146.17,990873.1937,-0.055482924,0.003078359,-205.3471023,55160.39,991128.7011,-0.055482924,0.003078359,-205.4182342,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
63.54,33.35,7.54,79.69961355,50.20385941,16.11050589,0.901968988,1.779012479,2.728885352,2.473612543,6.046916515,9.881788332,3.210313974,2.747484183,1.247772994,254,231,74,55122.34,990445.016,-0.055482924,0.003078359,-204.825584,55134.89,990670.513,-0.055482924,0.003078359,-205.2527595,55130.24,990586.9621,-0.055482924,0.003078359,-205.0925644,0
52.4,29.57,8.43,84.3446501,53.3376518,18.82565006,1.294491014,1.729931412,2.313046225,3.023161431,4.74690026,6.684268771,2.541209565,2.053358078,1.140468046,254,211,74,55176.82,991423.9171,-0.055482924,0.003078359,-205.4979624,55114.39,990302.1677,-0.055482924,0.003078359,-205.0419495,55117.49,990357.8695,-0.055482924,0.003078359,-204.9801363,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55192.9,991712.8447,-0.055482924,0.003078359,-205.6971495,55153.85,991011.1887,-0.055482924,0.003078359,-205.4325097,55169.95,991300.4763,-0.055482924,0.003078359,-205.5218306,0
110.52,46.99,9.32,87.92661486,52.36344049,16.2695298,0.185391104,0.824062936,1.81650239,1.676841423,2.447113671,4.80187984,4.582501142,3.757229815,1.522277861,254,176,53,55119.04,990385.7203,-0.055482924,0.003078359,-204.8567245,55076.79,989626.5671,-0.055482924,0.003078359,-204.832545,55074.01,989576.6161,-0.055482924,0.003078359,-204.558885,0
